Time,Heading angle,CoG position/X,CoG position/Y,CoG position/Yaw,CoG Acceleration/X,CoG Acceleration/Y,Speed/X,Speed/Y,Slip angle
s,бу,m,m,бу,m/s?,m/s?,km/h,km/h,бу
129.298,-176.603,-89.4572,-102.557,-168.036,-0.665076,-0.0886749,12.1058,-1.82357,-8.56629
129.398,-175.496,-89.7922,-102.579,-169.615,-1.56244,1.11763,11.7714,-1.21237,-5.88064
129.498,-173.347,-90.1119,-102.61,-170.457,-1.12523,2.02499,11.3036,-0.570496,-2.89009
129.599,-171.34,-90.4193,-102.652,-170.761,-0.691195,0.691602,10.9436,-0.1103,-0.578683
129.698,-170.356,-90.7153,-102.7,-170.79,-0.528617,0.379733,10.7824,0.0817084,0.433357
129.799,-170.053,-91.0118,-102.752,-170.696,-0.379864,0.032932,10.6654,0.119771,0.643144
129.899,-170.03,-91.3022,-102.803,-170.588,-0.347816,0.009907,10.5648,0.102879,0.557888
129.999,-169.963,-91.5883,-102.853,-170.482,-0.141402,0.0503515,10.4659,0.0948226,0.519056
130.099,-169.848,-91.8733,-102.904,-170.377,-0.138547,0.0563585,10.3788,0.0958213,0.52891
130.198,-169.739,-92.1543,-102.954,-170.274,-0.340435,0.0490332,10.2817,0.0959098,0.534406
130.299,-169.637,-92.4372,-103.006,-170.169,-0.339812,0.0479707,10.2064,0.0948189,0.532232
130.399,-169.535,-92.7135,-103.057,-170.067,-0.13385,0.0482503,10.1216,0.093973,0.531905
130.498,-169.434,-92.9875,-103.108,-169.966,-0.334351,0.0474073,10.048,0.0933467,0.532227
130.599,-169.333,-93.2629,-103.159,-169.864,-0.0532619,0.0485475,10.024,0.0930172,0.531623
130.699,-169.232,-93.5362,-103.211,-169.763,-0.0519853,0.0485729,10.005,0.0928627,0.531751
130.799,-169.131,-93.8089,-103.263,-169.663,-0.0445223,0.0483485,9.9876,0.0927296,0.531914
130.898,-169.031,-94.0798,-103.315,-169.562,-0.0205851,0.0483495,9.97515,0.0926024,0.531848
130.998,-168.995,-94.3518,-103.368,-169.466,0.0788217,-0.00504271,9.98314,0.0819528,0.47032
131.099,-169.401,-94.6262,-103.421,-169.426,0.223138,-0.233909,10.0385,0.00429197,0.0245778
131.198,-169.976,-94.9006,-103.471,-169.484,0.414425,-0.323887,10.1484,-0.0872218,-0.492291
131.299,-170.586,-95.1824,-103.519,-169.626,0.7316,-0.289231,10.3538,-0.173532,-0.960085
131.398,-171.15,-95.4692,-103.565,-169.858,1.08078,-0.24245,10.6777,-0.240867,-1.29219
131.499,-171.461,-95.77,-103.611,-170.128,1.39247,-0.162639,11.1303,-0.25912,-1.33364
131.598,-171.694,-96.0818,-103.657,-170.408,1.65243,-0.176445,11.679,-0.2623,-1.28663
131.699,-171.967,-96.4132,-103.704,-170.704,1.751,-0.213034,12.3023,-0.271247,-1.26316
131.799,-172.271,-96.7607,-103.753,-171.01,1.84576,-0.236141,12.9512,-0.284892,-1.26028
131.898,-172.585,-97.1249,-103.801,-171.33,1.9059,-0.254103,13.6264,-0.298641,-1.25567
131.999,-172.997,-97.512,-103.85,-171.676,1.86466,-0.369068,14.3062,-0.329785,-1.32078
132.099,-173.557,-97.916,-103.898,-172.082,1.75662,-0.428689,14.9647,-0.385366,-1.47548
132.198,-174.094,-98.3358,-103.943,-172.526,1.49034,-0.540267,15.5543,-0.425753,-1.56826
132.299,-174.892,-98.7752,-103.986,-173.057,1.19421,-0.695575,16.0375,-0.513593,-1.83468
132.399,-175.732,-99.2265,-104.022,-173.699,2.70781,-0.727185,16.6494,-0.590984,-2.03332
132.499,-176.513,-99.7028,-104.055,-174.413,1.86399,-0.814555,17.6363,-0.64654,-2.1002
132.598,-177.405,-100.195,-104.081,-175.185,-0.314871,-0.763532,17.8565,-0.692088,-2.22043
132.699,-178.26,-100.691,-104.099,-175.987,-0.613592,-0.67412,17.6777,-0.701646,-2.27319
132.798,-179.05,-101.177,-104.111,-176.777,-0.613367,-0.643134,17.4652,-0.693303,-2.27303
132.899,-179.863,-101.662,-104.115,-177.573,-0.584442,-0.657446,17.2599,-0.690464,-2.29032
132.999,-180.67,-102.139,-104.113,-178.362,-0.580656,-0.638785,17.0599,-0.687665,-2.30762
133.099,-181.459,-102.61,-104.104,-179.143,-0.580916,-0.616033,16.8602,-0.682125,-2.31613
133.198,-182.14,-103.074,-104.09,-179.904,-0.555038,-0.360642,16.6643,-0.650703,-2.23552
133.299,-182.326,-103.536,-104.071,179.45,-0.529817,0.0867086,16.4753,-0.510853,-1.77577
133.399,-182.293,-103.99,-104.053,179.008,-1.02476,-0.00221494,16.1837,-0.367761,-1.30176
133.499,-182.293,-104.434,-104.035,178.689,-0.741564,-0.00988771,15.835,-0.271619,-0.982603
133.599,-182.292,-104.871,-104.018,178.428,-0.559479,0.0132236,15.6183,-0.196192,-0.719633
133.698,-181.986,-105.299,-104.001,178.29,-0.553702,0.291076,15.4216,-0.0741372,-0.275654
133.799,-181.536,-105.729,-103.988,178.293,-0.566722,0.271705,15.2175,0.0453875,0.170513
133.899,-181.339,-106.147,-103.978,178.36,-0.568654,0.0565878,15.0143,0.0789559,0.301081
133.999,-181.299,-106.561,-103.968,178.432,-0.572814,0.01744,14.809,0.0693828,0.268385
134.098,-181.254,-106.967,-103.959,178.503,-0.577074,0.0428573,14.6031,0.0619191,0.242896
134.199,-181.18,-107.374,-103.951,178.574,-0.582021,0.0502236,14.3925,0.0617522,0.245774
134.299,-181.108,-107.77,-103.943,178.643,-0.586848,0.0449244,14.1821,0.0616837,0.249147
134.398,-181.041,-108.157,-103.936,178.71,-0.591793,0.0429549,13.9722,0.0606893,0.248817
134.498,-180.973,-108.542,-103.929,178.777,-0.596984,0.0421621,13.7583,0.0598153,0.249048
134.599,-180.906,-108.925,-103.922,178.844,-0.58553,0.0407657,13.543,0.0590189,0.249641
134.699,-180.841,-109.297,-103.917,178.909,-0.591969,0.0393913,13.3323,0.0582016,0.250076
134.799,-180.776,-109.666,-103.912,178.973,-0.602865,0.0380021,13.1163,0.0573598,0.250519
134.899,-180.713,-110.025,-103.907,179.036,-0.614351,0.0366193,12.8983,0.0565115,0.250988
135.008,-180.644,-110.414,-103.902,179.104,-0.623212,0.0358932,12.6542,0.0558521,0.252844
135.109,-180.581,-110.764,-103.899,179.165,-0.835859,0.0340028,12.4383,0.0551039,0.25379
135.209,-180.52,-111.108,-103.895,179.225,-0.389948,0.0329241,12.2154,0.0541983,0.254174
135.308,-180.462,-111.441,-103.892,179.284,-0.38833,0.0316722,11.9927,0.0532769,0.254495
135.409,-180.403,-111.774,-103.89,179.342,-0.385103,0.0304147,11.7633,0.0523491,0.254941
135.509,-180.346,-112.096,-103.888,179.399,-0.427655,0.0293154,11.5479,0.0514413,0.255195
135.609,-180.291,-112.416,-103.886,179.455,-0.0331266,0.031034,11.5234,0.0511024,0.254055
135.708,-180.235,-112.735,-103.885,179.511,0.0178974,0.031486,11.5195,0.0511017,0.254143
135.809,-180.179,-113.057,-103.883,179.567,0.118921,0.0317471,11.543,0.0512026,0.254129
135.908,-180.123,-113.377,-103.883,179.623,0.247896,0.0325205,11.6096,0.0514027,0.253661
136.009,-180.067,-113.702,-103.882,179.68,0.336436,0.033539,11.7156,0.0517771,0.2532
136.108,-180.012,-114.028,-103.882,179.737,0.419654,0.0167549,11.8507,0.0519814,0.251303
136.208,-180.089,-114.359,-103.882,179.782,0.510235,-0.107484,12.0179,0.0270229,0.128838
136.309,-180.339,-114.697,-103.88,179.772,0.613519,-0.102353,12.2208,-0.0235321,-0.110285
136.408,-180.431,-115.038,-103.878,179.74,0.70341,-0.0193487,12.4564,-0.0370971,-0.17062
136.509,-180.439,-115.39,-103.875,179.706,0.781488,-0.0064771,12.7262,-0.0322533,-0.145209
136.609,-180.46,-115.747,-103.873,179.672,0.872088,-0.0226439,13.0237,-0.0299785,-0.131885
136.709,-180.497,-116.114,-103.869,179.637,0.957395,-0.0271507,13.353,-0.0313256,-0.134414
136.808,-180.534,-116.488,-103.866,179.602,1.03722,-0.0262562,13.7099,-0.0325272,-0.135938
136.909,-180.57,-116.876,-103.862,179.565,1.09457,-0.0271118,14.0961,-0.0332107,-0.134994
137.009,-180.606,-117.273,-103.858,179.528,1.12173,-0.0289367,14.4945,-0.0339351,-0.134149
137.109,-180.644,-117.681,-103.854,179.489,1.14537,-0.0305884,14.904,-0.0347683,-0.133668
137.208,-180.683,-118.099,-103.849,179.45,1.11609,-0.0320362,15.3102,-0.0355974,-0.133226
137.309,-180.724,-118.534,-103.844,179.409,1.0906,-0.0335448,15.7135,-0.0364084,-0.132765
137.409,-180.764,-118.974,-103.838,179.367,1.0377,-0.0302462,16.0952,-0.037008,-0.131751
137.509,-180.804,-119.426,-103.832,179.325,0.977935,-0.0348615,16.4589,-0.0372091,-0.12954
137.608,-180.846,-119.886,-103.825,179.283,0.867183,-0.0368484,16.7914,-0.037741,-0.128789
137.708,-180.889,-120.356,-103.818,179.24,0.749149,-0.0379326,17.0813,-0.0383683,-0.128706
137.809,-180.933,-120.836,-103.81,179.195,0.642695,-0.0386702,17.3329,-0.0388891,-0.128557
137.908,-180.978,-121.319,-103.802,179.151,0.553148,-0.0394074,17.5472,-0.0393048,-0.128341
138.009,-181.023,-121.813,-103.794,179.105,0.479236,-0.0400939,17.7341,-0.0396662,-0.128153
138.109,-181.069,-122.306,-103.785,179.059,0.425655,-0.0407034,17.8958,-0.0399765,-0.127985
138.208,-181.115,-122.802,-103.775,179.013,0.387245,-0.0412698,18.041,-0.0402499,-0.127821
138.309,-181.16,-123.309,-103.765,178.967,1.33217,-0.0391984,18.2898,-0.040247,-0.126071
138.408,-181.065,-123.822,-103.755,178.94,1.61241,0.219831,18.9092,-0.00165857,-0.00502126
138.509,-180.844,-124.356,-103.746,178.991,0.496825,0.170341,19.266,0.0553884,0.164813
138.608,-180.714,-124.891,-103.739,179.065,0.194905,0.0792152,19.3768,0.0746064,0.220624
138.708,-180.65,-125.43,-103.733,179.143,0.214949,0.0539654,19.4484,0.0704123,0.20743
138.809,-180.585,-125.976,-103.727,179.222,0.200742,0.070722,19.5307,0.0657909,0.192987
138.909,-180.506,-126.52,-103.722,179.3,0.0191884,0.0776939,19.5847,0.0662951,0.19392
139.008,-180.426,-127.058,-103.717,179.378,-0.400103,0.0743934,19.5353,0.0670284,0.196556
139.109,-180.347,-127.601,-103.713,179.456,-0.303406,0.0720505,19.3811,0.0667315,0.197232
139.209,-180.269,-128.138,-103.711,179.534,-0.190357,0.0716825,19.288,0.066368,0.197092
139.308,-180.192,-128.671,-103.708,179.611,-0.0262751,0.0721449,19.2677,0.0662306,0.196887
139.409,-180.115,-129.208,-103.707,179.688,-0.101089,0.071905,19.2453,0.0661911,0.197005
139.509,-180.037,-129.742,-103.706,179.765,-0.0880727,0.071417,19.1996,0.0661116,0.197237
139.608,-179.961,-130.273,-103.706,179.842,-0.0800676,0.0712345,19.1707,0.0660191,0.197258
139.709,-179.883,-130.81,-103.707,179.92,-0.0573531,0.071022,19.1385,0.0659294,0.197323
139.809,-179.807,-131.338,-103.708,179.996,-0.0486015,0.0707626,19.1032,0.0658404,0.197422
139.908,-179.73,-131.866,-103.711,-179.928,-0.151828,0.0705613,19.0839,0.0657813,0.197445
140.009,-179.653,-132.401,-103.714,-179.851,-0.08236,0.0702035,19.0336,0.0656668,0.197622
140.109,-179.577,-132.927,-103.717,-179.775,-0.037859,0.0701811,19.0135,0.0655834,0.197579
140.209,-179.501,-133.454,-103.721,-179.698,-0.15953,0.0698067,18.981,0.0655128,0.197706
